year,dist_id,dno_key,dno_name,dno_code,filename,sheet,row_index,tariff_code,rates_found,values_found,raw_text,voltage,customer_type,time_band,tariff_color
2014,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,12,,"['1', '2', '3']","['15', '42', '3701', '14', '41', '1', '2', '3']","DNOs paste value cells A15:I42 from CDCM 3701 into cells A14:J41 Open LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacit",,,Day,Green
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,138,LV Sub,[],"['132', '0', '3.007', '0.15', '0.009', '2.06', '1.32', '0.103', '1.32', '3.007', '0.15', '0.009', '2.06', '1.32', '0.103']",LDNO 132kV: LV Sub HH Metered 0 3.007 0.15 0.009 2.06 1.32 0.103 1.32 3.007 0.15 0.009 2.06 1.32 0.103,LV,,,Red
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,139,HV HH,[],"['132', '0', '2.511', '0.111', '0.005', '23.86', '1.67', '0.078', '1.67', '2.511', '0.111', '0.005', '23.86', '1.67', '0.078']",LDNO 132kV: HV HH Metered 0 2.511 0.111 0.005 23.86 1.67 0.078 1.67 2.511 0.111 0.005 23.86 1.67 0.078,HV,,,Red
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,144,LV UMS,[],"['132', '0', '8.481', '0.263', '0.145', '8.481', '0.263', '0.145']",LDNO 132kV: LV UMS (Pseudo HH Metered) 0 8.481 0.263 0.145 8.481 0.263 0.145,LV,Unmetered,,Red
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,162,LV HH,[],"['0000', '0', '0.501', '0.027', '0.002', '0.39', '0.15', '0.018', '0.15', '0.501', '0.027', '0.002', '0.39', '0.15', '0.018']",LDNO 0000: LV HH Metered 0 0.501 0.027 0.002 0.39 0.15 0.018 0.15 0.501 0.027 0.002 0.39 0.15 0.018,LV,,,Red
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,163,LV Sub,[],"['0000', '0', '0.63', '0.031', '0.002', '0.43', '0.28', '0.022', '0.28', '0.63', '0.031', '0.002', '0.43', '0.28', '0.022']",LDNO 0000: LV Sub HH Metered 0 0.63 0.031 0.002 0.43 0.28 0.022 0.28 0.63 0.031 0.002 0.43 0.28 0.022,LV,,,Red
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,164,HV HH,[],"['0000', '0', '0.526', '0.023', '0.001', '5', '0.35', '0.016', '0.35', '0.526', '0.023', '0.001', '5.0', '0.35', '0.016']",LDNO 0000: HV HH Metered 0 0.526 0.023 0.001 5 0.35 0.016 0.35 0.526 0.023 0.001 5.0 0.35 0.016,HV,,,Red
2014,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,169,LV UMS,[],"['0000', '0', '1.777', '0.055', '0.03', '1.777', '0.055', '0.03']",LDNO 0000: LV UMS (Pseudo HH Metered) 0 1.777 0.055 0.03 1.777 0.055 0.03,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,12,,"['1', '2', '3']","['15', '42', '3701', '14', '41', '1', '2', '3']","DNOs paste value cells A15:I42 from CDCM 3701 into cells A14:J41 Open LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacit",,,Day,Green
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,21,LV HH,[],"['300', '0', '16.371', '1.574', '0.112', '10.21', '2.78', '0.568', '2.78']",LV HH Metered 300 0 16.371 1.574 0.112 10.21 2.78 0.568 2.78,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,22,LV Sub,[],"['344', '0', '13.091', '1.256', '0.083', '7.5', '3.26', '0.503', '3.26']",LV Sub HH Metered 344 0 13.091 1.256 0.083 7.5 3.26 0.503 3.26,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,23,HV HH,[],"['400', '0', '12.33', '1.184', '0.071', '76.4', '3.3', '0.402', '3.3']",HV HH Metered 400 0 12.33 1.184 0.071 76.4 3.3 0.402 3.3,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,28,LV UMS,[],"['700', '0', '43.903', '2.632', '0.817', '0', '0', '0']",LV UMS (Pseudo HH Metered) 700 0 43.903 2.632 0.817 0 0 0,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 3 Preserved charges,11,,"['1', '2', '3']","['1', '2', '3']","Closed LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacity charge p/kVA/day Reactive power charge
p/kVArh Excess Capacit",,,Day,Green
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,12,,"['1', '2', '3']","['3701', '43', '81', '14', '1', '2', '3']","Copy from CDCM table 3701 ""Tariffs!D43:I81"" and paste values into D14 Unique billing identifier PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charg",,,Day,Green
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,20,LV HH,[],"['877', '0', '11.146', '1.072', '0.076', '6.95', '1.89', '0.387', '1.89']",LDNO LV: LV HH Metered 877 0 11.146 1.072 0.076 6.95 1.89 0.387 1.89,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,25,LV UMS,[],"['879', '0', '29.89', '1.792', '0.556', '0', '0', '0']",LDNO LV: LV UMS (Pseudo HH Metered) 879 0 29.89 1.792 0.556 0 0 0,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,36,LV HH,[],"['890', '0', '5.366', '0.516', '0.037', '3.35', '0.91', '0.186', '0.91']",LDNO HV: LV HH Metered 890 0 5.366 0.516 0.037 3.35 0.91 0.186 0.91,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,37,LV Sub,[],"['891', '0', '6.481', '0.622', '0.041', '3.71', '1.61', '0.249', '1.61']",LDNO HV: LV Sub HH Metered 891 0 6.481 0.622 0.041 3.71 1.61 0.249 1.61,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,38,HV HH,[],"['892', '0', '7.319', '0.703', '0.042', '45.35', '1.96', '0.239', '1.96']",LDNO HV: HV HH Metered 892 0 7.319 0.703 0.042 45.35 1.96 0.239 1.96,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,43,LV UMS,[],"['894', '0', '14.389', '0.863', '0.268', '0', '0', '0']",LDNO HV: LV UMS (Pseudo HH Metered) 894 0 14.389 0.863 0.268 0 0 0,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,62,HVplus,[],"['0', '4.244', '0.408', '0.029', '2.65', '0.72', '0.147', '0.72', '4.244', '0.408', '0.029', '2.65', '0.72', '0.147']",LDNO HVplus: LV HH Metered 0 4.244 0.408 0.029 2.65 0.72 0.147 0.72 4.244 0.408 0.029 2.65 0.72 0.147,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,63,HVplus,[],"['0', '5.055', '0.485', '0.032', '2.9', '1.26', '0.194', '1.26', '5.055', '0.485', '0.032', '2.9', '1.26', '0.194']",LDNO HVplus: LV Sub HH Metered 0 5.055 0.485 0.032 2.9 1.26 0.194 1.26 5.055 0.485 0.032 2.9 1.26 0.194,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,64,HVplus,[],"['0', '5.655', '0.543', '0.033', '35.04', '1.51', '0.184', '1.51', '5.655', '0.543', '0.033', '35.04', '1.51', '0.184']",LDNO HVplus: HV HH Metered 0 5.655 0.543 0.033 35.04 1.51 0.184 1.51 5.655 0.543 0.033 35.04 1.51 0.184,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,69,HVplus,[],"['0', '11.38', '0.682', '0.212', '11.38', '0.682', '0.212']",LDNO HVplus: LV UMS (Pseudo HH Metered) 0 11.38 0.682 0.212 11.38 0.682 0.212,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,87,LV HH,[],"['0', '3.406', '0.327', '0.023', '2.12', '0.58', '0.118', '0.58', '3.406', '0.327', '0.023', '2.12', '0.58', '0.118']",LDNO EHV: LV HH Metered 0 3.406 0.327 0.023 2.12 0.58 0.118 0.58 3.406 0.327 0.023 2.12 0.58 0.118,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,88,LV Sub,[],"['0', '4.057', '0.389', '0.026', '2.32', '1.01', '0.156', '1.01', '4.057', '0.389', '0.026', '2.32', '1.01', '0.156']",LDNO EHV: LV Sub HH Metered 0 4.057 0.389 0.026 2.32 1.01 0.156 1.01 4.057 0.389 0.026 2.32 1.01 0.156,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,89,HV HH,[],"['0', '4.539', '0.436', '0.026', '28.12', '1.21', '0.148', '1.21', '4.539', '0.436', '0.026', '28.12', '1.21', '0.148']",LDNO EHV: HV HH Metered 0 4.539 0.436 0.026 28.12 1.21 0.148 1.21 4.539 0.436 0.026 28.12 1.21 0.148,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,94,LV UMS,[],"['0', '9.133', '0.548', '0.17', '9.133', '0.548', '0.17']",LDNO EHV: LV UMS (Pseudo HH Metered) 0 9.133 0.548 0.17 9.133 0.548 0.17,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,112,LV HH,[],"['132', '0', '2.838', '0.273', '0.019', '1.77', '0.48', '0.098', '0.48', '2.838', '0.273', '0.019', '1.77', '0.48', '0.098']",LDNO 132kV/EHV: LV HH Metered 0 2.838 0.273 0.019 1.77 0.48 0.098 0.48 2.838 0.273 0.019 1.77 0.48 0.098,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,113,LV Sub,[],"['132', '0', '3.38', '0.324', '0.021', '1.94', '0.84', '0.13', '0.84', '3.38', '0.324', '0.021', '1.94', '0.84', '0.13']",LDNO 132kV/EHV: LV Sub HH Metered 0 3.38 0.324 0.021 1.94 0.84 0.13 0.84 3.38 0.324 0.021 1.94 0.84 0.13,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,114,HV HH,[],"['132', '0', '3.782', '0.363', '0.022', '23.43', '1.01', '0.123', '1.01', '3.782', '0.363', '0.022', '23.43', '1.01', '0.123']",LDNO 132kV/EHV: HV HH Metered 0 3.782 0.363 0.022 23.43 1.01 0.123 1.01 3.782 0.363 0.022 23.43 1.01 0.123,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,119,LV UMS,[],"['132', '0', '7.61', '0.456', '0.142', '7.61', '0.456', '0.142']",LDNO 132kV/EHV: LV UMS (Pseudo HH Metered) 0 7.61 0.456 0.142 7.61 0.456 0.142,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,137,LV HH,[],"['132', '0', '1.649', '0.159', '0.011', '1.03', '0.28', '0.057', '0.28', '1.649', '0.159', '0.011', '1.03', '0.28', '0.057']",LDNO 132kV: LV HH Metered 0 1.649 0.159 0.011 1.03 0.28 0.057 0.28 1.649 0.159 0.011 1.03 0.28 0.057,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,138,LV Sub,[],"['132', '0', '1.965', '0.189', '0.012', '1.13', '0.49', '0.075', '0.49', '1.965', '0.189', '0.012', '1.13', '0.49', '0.075']",LDNO 132kV: LV Sub HH Metered 0 1.965 0.189 0.012 1.13 0.49 0.075 0.49 1.965 0.189 0.012 1.13 0.49 0.075,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,139,HV HH,[],"['132', '0', '2.198', '0.211', '0.013', '13.62', '0.59', '0.072', '0.59', '2.198', '0.211', '0.013', '13.62', '0.59', '0.072']",LDNO 132kV: HV HH Metered 0 2.198 0.211 0.013 13.62 0.59 0.072 0.59 2.198 0.211 0.013 13.62 0.59 0.072,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,144,LV UMS,[],"['132', '0', '4.423', '0.265', '0.082', '4.423', '0.265', '0.082']",LDNO 132kV: LV UMS (Pseudo HH Metered) 0 4.423 0.265 0.082 4.423 0.265 0.082,LV,Unmetered,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,162,LV HH,[],"['0000', '0', '0.471', '0.045', '0.003', '0.29', '0.08', '0.016', '0.08', '0.471', '0.045', '0.003', '0.29', '0.08', '0.016']",LDNO 0000: LV HH Metered 0 0.471 0.045 0.003 0.29 0.08 0.016 0.08 0.471 0.045 0.003 0.29 0.08 0.016,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,163,LV Sub,[],"['0000', '0', '0.561', '0.054', '0.004', '0.32', '0.14', '0.022', '0.14', '0.561', '0.054', '0.004', '0.32', '0.14', '0.022']",LDNO 0000: LV Sub HH Metered 0 0.561 0.054 0.004 0.32 0.14 0.022 0.14 0.561 0.054 0.004 0.32 0.14 0.022,LV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,164,HV HH,[],"['0000', '0', '0.628', '0.06', '0.004', '3.89', '0.17', '0.02', '0.17', '0.628', '0.06', '0.004', '3.89', '0.17', '0.02']",LDNO 0000: HV HH Metered 0 0.628 0.06 0.004 3.89 0.17 0.02 0.17 0.628 0.06 0.004 3.89 0.17 0.02,HV,,,Red
2014,21,NGED-SWales,National Grid Electricity Distribution – South Wales,SWALES,SWAE-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,169,LV UMS,[],"['0000', '0', '1.264', '0.076', '0.024', '1.264', '0.076', '0.024']",LDNO 0000: LV UMS (Pseudo HH Metered) 0 1.264 0.076 0.024 1.264 0.076 0.024,LV,Unmetered,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,12,,"['1', '2', '3']","['15', '42', '3701', '14', '41', '1', '2', '3']","DNOs paste value cells A15:I42 from CDCM 3701 into cells A14:J41 Open LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacit",,,Day,Green
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,21,LV HH,[],"['570', '25.405', '0.344', '0.147', '8.78', '2.69', '0.399', '2.69']",LV HH Metered 570 25.405 0.344 0.147 8.78 2.69 0.399 2.69,LV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,22,LV Sub,[],"['540', '23.131', '0.213', '0.106', '6.45', '2.95', '0.33', '2.95']",LV Sub HH Metered 540 23.131 0.213 0.106 6.45 2.95 0.33 2.95,LV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,23,HV HH,[],"['510', '19.574', '0.105', '0.066', '65.67', '2.29', '0.26', '2.29']",HV HH Metered 510 19.574 0.105 0.066 65.67 2.29 0.26 2.29,HV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,28,LV UMS,[],"['970', '85.375', '1.122', '0.785', '0', '0', '0']",LV UMS (Pseudo HH Metered) 970 85.375 1.122 0.785 0 0 0,LV,Unmetered,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 3 Preserved charges,11,,"['1', '2', '3']","['1', '2', '3']","Closed LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacity charge p/kVA/day Reactive power charge
p/kVArh Excess Capacit",,,Day,Green
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,12,,"['1', '2', '3']","['3701', '43', '81', '14', '1', '2', '3']","Copy from CDCM table 3701 ""Tariffs!D43:I81"" and paste values into D14 Unique billing identifier PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charg",,,Day,Green
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,20,LV HH,[],"['817', '16.161', '0.219', '0.094', '5.59', '1.71', '0.254', '1.71']",LDNO LV: LV HH Metered 817 16.161 0.219 0.094 5.59 1.71 0.254 1.71,LV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,25,LV UMS,[],"['819', '54.309', '0.714', '0.499', '0', '0', '0', '0']",LDNO LV: LV UMS (Pseudo HH Metered) 819 54.309 0.714 0.499 0 0 0 0,LV,Unmetered,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,36,LV HH,[],"['830', '8.941', '0.121', '0.052', '3.09', '0.95', '0.14', '0.95']",LDNO HV: LV HH Metered 830 8.941 0.121 0.052 3.09 0.95 0.14 0.95,LV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,37,LV Sub,[],"['831', '13.199', '0.122', '0.06', '3.68', '1.68', '0.188', '1.68']",LDNO HV: LV Sub HH Metered 831 13.199 0.122 0.06 3.68 1.68 0.188 1.68,LV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,38,HV HH,[],"['832', '13.196', '0.071', '0.044', '44.27', '1.54', '0.175', '1.54']",LDNO HV: HV HH Metered 832 13.196 0.071 0.044 44.27 1.54 0.175 1.54,HV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,43,LV UMS,[],"['834', '30.047', '0.395', '0.276', '0', '0', '0', '0']",LDNO HV: LV UMS (Pseudo HH Metered) 834 30.047 0.395 0.276 0 0 0 0,LV,Unmetered,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,62,HVplus,[],"['0', '7.437', '0.101', '0.043', '2.57', '0.79', '0.117', '0.79', '7.437', '0.101', '0.043', '2.57', '0.79', '0.117']",LDNO HVplus: LV HH Metered 0 7.437 0.101 0.043 2.57 0.79 0.117 0.79 7.437 0.101 0.043 2.57 0.79 0.117,LV,,,Red
2014,22,NGED-SW,National Grid Electricity Distribution – South West,SWEST,SWEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 4 LDNO charges,63,HVplus,[],"['0', '10.871', '0.1', '0.05', '3.03', '1.39', '0.155', '1.39', '10.871', '0.1', '0.05', '3.03', '1.39', '0.155']",LDNO HVplus: LV Sub HH Metered 0 10.871 0.1 0.05 3.03 1.39 0.155 1.39 10.871 0.1 0.05 3.03 1.39 0.155,LV,,,Red
