DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
1,2018-06-06,31070,2A,P,930,1030,NA,2018-06-05T08:40:43
1,2018-06-06,30230,2B,P,1100,1300,NA,2018-06-05T08:40:43
1,2018-06-06,28470,3B,T,1330,1630,Dm,2018-06-05T08:40:43
1,2018-06-06,33000,3C,P,1700,1930,EM,2018-06-05T08:40:43
1,2018-06-06,32120,4A,T,2000,2100,NA,2018-06-05T08:40:43
1,2018-06-06,31870,4B,P,2130,2230,NA,2018-06-05T08:40:43
1,2018-06-06,24890,4C,F,2400,2400,NA,2018-06-05T08:40:43
1,2018-06-07,23180,1F,F,30,30,NA,2018-06-06T08:46:37
1,2018-06-07,22170,1S,T,100,130,NA,2018-06-06T08:46:37
1,2018-06-07,21870,1A,P,200,230,NA,2018-06-06T08:46:37
1,2018-06-07,20830,04,F,400,400,NA,2018-06-06T08:46:37
1,2018-06-07,20570,1B,T,430,730,Om,2018-06-06T08:46:37
1,2018-06-07,31340,2F,P,800,900,DM,2018-06-06T08:46:37
1,2018-06-07,31090,2A,P,930,1030,NA,2018-06-06T08:46:37
1,2018-06-07,30050,2B,P,1100,1300,NA,2018-06-06T08:46:37
1,2018-06-07,28720,3B,T,1330,1630,Dm,2018-06-06T08:46:37
1,2018-06-07,32860,3C,P,1700,1930,EM,2018-06-06T08:46:37
1,2018-06-07,31830,4A,T,2000,2100,NA,2018-06-06T08:46:37
1,2018-06-07,31650,4B,P,2130,2230,NA,2018-06-06T08:46:37
1,2018-06-07,25010,4C,F,2400,2400,NA,2018-06-06T08:46:37
1,2018-08-09,22720,1F,F,30,30,NA,2018-08-08T08:48:25
1,2018-06-08,23350,1F,F,30,30,NA,2018-06-07T08:44:52
1,2018-06-08,22000,1S,T,100,130,NA,2018-06-07T08:44:52
1,2018-06-08,21730,1A,P,200,230,NA,2018-06-07T08:44:52
1,2018-06-08,20600,04,F,400,400,NA,2018-06-07T08:44:52
1,2018-06-08,20100,1B,T,430,730,Om,2018-06-07T08:44:52
1,2018-06-08,31720,2F,P,800,900,NA,2018-06-07T08:44:52
1,2018-06-08,31920,2A,P,930,1030,DM,2018-06-07T08:44:52
1,2018-06-08,31380,2B,P,1100,1300,NA,2018-06-07T08:44:52
1,2018-06-08,28670,3B,T,1330,1630,Dm,2018-06-07T08:44:52
1,2018-06-08,31730,3C,P,1700,1930,EM,2018-06-07T08:44:52
1,2018-06-08,30170,4A,T,2000,2100,NA,2018-06-07T08:44:52
1,2018-06-08,29910,4B,P,2130,2230,NA,2018-06-07T08:44:52
1,2018-06-08,24640,4C,F,2400,2400,NA,2018-06-07T08:44:52
1,2018-06-09,23330,1F,F,30,30,NA,2018-06-08T08:27:54
1,2018-06-09,21830,1S,T,100,130,NA,2018-06-08T08:27:54
1,2018-06-09,21520,1A,P,200,230,NA,2018-06-08T08:27:54
1,2018-06-09,20060,04,F,400,400,NA,2018-06-08T08:27:54
1,2018-06-09,19210,1B,T,430,730,Om,2018-06-08T08:27:54
1,2018-06-09,25830,2F,P,800,900,NA,2018-06-08T08:27:54
1,2018-06-09,26330,2A,P,930,1030,DM,2018-06-08T08:27:54
1,2018-06-09,26170,2B,P,1100,1300,NA,2018-06-08T08:27:54
1,2018-06-09,23480,3B,T,1330,1630,Dm,2018-06-08T08:27:54
1,2018-06-09,28490,3C,P,1700,1930,EM,2018-06-08T08:27:54
1,2018-06-09,27380,4A,T,2000,2100,NA,2018-06-08T08:27:54
1,2018-06-09,27190,4B,P,2130,2230,NA,2018-06-08T08:27:54
1,2018-06-09,23710,4C,F,2400,2400,NA,2018-06-08T08:27:54
1,2018-06-10,23020,1F,F,30,30,NA,2018-06-09T08:36:56
1,2018-06-10,21320,1S,T,100,130,NA,2018-06-09T08:36:56
1,2018-06-10,21060,1A,P,200,230,NA,2018-06-09T08:36:56
1,2018-06-10,19730,04,F,400,400,NA,2018-06-09T08:36:56
1,2018-06-10,18450,1B,T,430,730,Om,2018-06-09T08:36:56
1,2018-06-10,22130,2F,P,800,900,NA,2018-06-09T08:36:56
1,2018-06-10,23890,2A,P,930,1030,DM,2018-06-09T08:36:56
1,2018-06-10,23590,2B,P,1100,1300,NA,2018-06-09T08:36:56
1,2018-06-10,22210,3B,T,1330,1630,Dm,2018-06-09T08:36:56
1,2018-06-10,27770,3C,P,1700,1930,EM,2018-06-09T08:36:56
1,2018-06-10,27530,4A,T,2000,2100,NA,2018-06-09T08:36:56
1,2018-06-10,27500,4B,P,2130,2230,NA,2018-06-09T08:36:56
1,2018-06-10,23110,4C,F,2400,2400,NA,2018-06-09T08:36:56
1,2018-06-11,21810,1F,F,30,30,NA,2018-06-10T08:35:39
1,2018-06-11,20430,1A,F,200,200,NA,2018-06-10T08:35:39
1,2018-06-11,19620,04,F,400,400,NA,2018-06-10T08:35:39
1,2018-06-11,19130,1B,T,430,730,Om,2018-06-10T08:35:39
1,2018-06-11,30310,2F,P,800,900,DM,2018-06-10T08:35:39
1,2018-06-11,30030,2A,P,930,1030,NA,2018-06-10T08:35:39
1,2018-06-11,29070,2B,P,1100,1300,NA,2018-06-10T08:35:39
1,2018-06-11,27100,3B,T,1330,1630,Dm,2018-06-10T08:35:39
1,2018-06-11,32600,3C,P,1700,2000,EM,2018-06-10T08:35:39
1,2018-06-11,30920,4A,T,2030,2100,NA,2018-06-10T08:35:39
1,2018-06-11,30940,4B,P,2130,2230,NA,2018-06-10T08:35:39
1,2018-06-11,24190,4C,F,2400,2400,NA,2018-06-10T08:35:39
1,2018-06-12,22970,1F,F,30,30,NA,2018-06-11T08:33:19
1,2018-06-12,21700,1A,F,200,200,NA,2018-06-11T08:33:19
1,2018-06-12,20690,04,F,400,400,NA,2018-06-11T08:33:19
1,2018-06-12,20310,1B,T,430,730,Om,2018-06-11T08:33:19
1,2018-06-12,32150,2F,P,800,900,NA,2018-06-11T08:33:19
1,2018-06-12,32510,2A,P,930,1030,DM,2018-06-11T08:33:19
1,2018-06-12,32180,2B,P,1100,1300,NA,2018-06-11T08:33:19
1,2018-06-12,29940,3B,T,1330,1630,Dm,2018-06-11T08:33:19
1,2018-06-12,33310,3C,P,1700,2000,EM,2018-06-11T08:33:19
1,2018-06-12,31650,4A,T,2030,2100,NA,2018-06-11T08:33:19
1,2018-06-12,31450,4B,P,2130,2230,NA,2018-06-11T08:33:19
1,2018-06-12,24610,4C,F,2400,2400,NA,2018-06-11T08:33:19
1,2018-06-13,23200,1F,F,30,30,NA,2018-06-12T08:32:37
1,2018-06-13,22180,1A,F,200,200,NA,2018-06-12T08:32:37
1,2018-06-13,21170,04,F,400,400,NA,2018-06-12T08:32:37
1,2018-06-13,20380,1B,T,430,730,Om,2018-06-12T08:32:37
1,2018-06-13,31430,2F,P,800,900,DM,2018-06-12T08:32:37
1,2018-06-13,31130,2A,P,930,1030,NA,2018-06-12T08:32:37
1,2018-06-13,30310,2B,P,1100,1300,NA,2018-06-12T08:32:37
1,2018-06-13,28590,3B,T,1330,1630,Dm,2018-06-12T08:32:37
1,2018-06-13,32270,3C,P,1700,2000,EM,2018-06-12T08:32:37
1,2018-06-13,30660,4A,T,2030,2100,NA,2018-06-12T08:32:37
1,2018-06-13,30180,4B,P,2130,2230,NA,2018-06-12T08:32:37
1,2018-06-13,22560,4C,F,2400,2400,NA,2018-06-12T08:32:37
1,2018-06-14,21050,1F,F,30,30,NA,2018-06-13T08:44:23
1,2018-06-14,19320,1A,F,200,200,NA,2018-06-13T08:44:23
1,2018-06-14,18330,04,F,400,400,NA,2018-06-13T08:44:23
1,2018-06-14,18040,1B,T,430,730,Om,2018-06-13T08:44:23
1,2018-06-14,29810,2F,P,800,900,DM,2018-06-13T08:44:23
1,2018-06-14,29650,2A,P,930,1030,NA,2018-06-13T08:44:23
1,2018-06-14,28430,2B,P,1100,1300,NA,2018-06-13T08:44:23
1,2018-06-14,25730,3B,T,1330,1630,Dm,2018-06-13T08:44:23
1,2018-06-14,30210,3C,P,1700,2000,EM,2018-06-13T08:44:23
1,2018-06-14,29500,4A,T,2030,2100,NA,2018-06-13T08:44:23
1,2018-06-14,29380,4B,P,2130,2230,NA,2018-06-13T08:44:23
1,2018-06-14,23240,4C,F,2400,2400,NA,2018-06-13T08:44:23
1,2018-06-15,22050,1F,F,30,30,NA,2018-06-14T08:40:11
1,2018-06-15,20660,1A,F,200,200,NA,2018-06-14T08:40:11
1,2018-06-15,19610,04,F,400,400,NA,2018-06-14T08:40:11
1,2018-06-15,19190,1B,T,430,730,Om,2018-06-14T08:40:11
1,2018-06-15,28870,2F,P,800,900,DM,2018-06-14T08:40:11
1,2018-06-15,28830,2A,P,930,1030,NA,2018-06-14T08:40:11
1,2018-06-15,27910,2B,P,1100,1300,NA,2018-06-14T08:40:11
1,2018-06-15,26750,3B,T,1330,1630,Dm,2018-06-14T08:40:11
1,2018-06-15,30340,3C,P,1700,2000,EM,2018-06-14T08:40:11
1,2018-06-15,29320,4A,T,2030,2100,NA,2018-06-14T08:40:11
1,2018-06-15,29020,4B,P,2130,2230,NA,2018-06-14T08:40:11
1,2018-06-15,23540,4C,F,2400,2400,NA,2018-06-14T08:40:11
1,2018-06-16,22490,1F,F,30,30,NA,2018-06-15T08:39:42
1,2018-06-16,20840,1A,F,200,200,NA,2018-06-15T08:39:42
1,2018-06-16,19130,04,F,400,400,NA,2018-06-15T08:39:42
1,2018-06-16,18380,1B,T,430,730,Om,2018-06-15T08:39:42
1,2018-06-16,25900,2F,P,800,900,NA,2018-06-15T08:39:42
1,2018-06-16,27030,2A,P,930,1030,DM,2018-06-15T08:39:42
1,2018-06-16,26680,2B,P,1100,1300,NA,2018-06-15T08:39:42
1,2018-06-16,23530,3B,T,1330,1630,Dm,2018-06-15T08:39:42
1,2018-06-16,27190,3C,P,1700,2000,EM,2018-06-15T08:39:42
1,2018-06-16,26240,4A,T,2030,2100,NA,2018-06-15T08:39:42
1,2018-06-16,26130,4B,P,2130,2230,NA,2018-06-15T08:39:42
1,2018-06-16,22210,4C,F,2400,2400,NA,2018-06-15T08:39:42
1,2018-06-17,21330,1F,F,30,30,NA,2018-06-16T08:36:16
1,2018-06-17,20010,1A,F,200,200,NA,2018-06-16T08:36:16
1,2018-06-17,18510,04,F,400,400,NA,2018-06-16T08:36:16
1,2018-06-17,17880,1B,T,430,730,Om,2018-06-16T08:36:16
1,2018-06-17,22670,2F,P,800,900,NA,2018-06-16T08:36:16
1,2018-06-17,25500,2A,P,930,1030,NA,2018-06-16T08:36:16
1,2018-06-17,26310,2B,P,1100,1300,DM,2018-06-16T08:36:16
1,2018-06-17,25290,3B,T,1330,1630,Dm,2018-06-16T08:36:16
1,2018-06-17,28800,3C,P,1700,2000,EM,2018-06-16T08:36:16
1,2018-06-17,27720,4A,T,2030,2100,NA,2018-06-16T08:36:16
1,2018-06-17,26880,4B,P,2130,2230,NA,2018-06-16T08:36:16
1,2018-06-17,21080,4C,F,2400,2400,NA,2018-06-16T08:36:16
1,2018-06-18,19770,1F,F,30,30,NA,2018-06-17T08:35:58
1,2018-06-18,18310,1A,F,200,200,NA,2018-06-17T08:35:58
1,2018-06-18,18100,04,F,400,400,NA,2018-06-17T08:35:58
1,2018-06-18,17480,1B,T,430,730,Om,2018-06-17T08:35:58
1,2018-06-18,28950,2F,P,800,900,DM,2018-06-17T08:35:58
1,2018-06-18,28400,2A,P,930,1030,NA,2018-06-17T08:35:58
1,2018-06-18,27510,2B,P,1100,1300,NA,2018-06-17T08:35:58
1,2018-06-18,26910,3B,T,1330,1630,Dm,2018-06-17T08:35:58
1,2018-06-18,31270,3C,P,1700,2000,EM,2018-06-17T08:35:58
1,2018-06-18,29460,4A,T,2030,2100,NA,2018-06-17T08:35:58
1,2018-06-18,29360,4B,P,2130,2230,NA,2018-06-17T08:35:58
1,2018-06-18,22660,4C,F,2400,2400,NA,2018-06-17T08:35:58
1,2018-06-19,21230,1F,F,30,30,NA,2018-06-18T08:38:52
1,2018-06-19,19750,1A,F,200,200,NA,2018-06-18T08:38:52
1,2018-06-19,19260,04,F,400,400,NA,2018-06-18T08:38:52
1,2018-06-19,19000,1B,T,430,730,Om,2018-06-18T08:38:52
1,2018-06-19,31550,2F,P,800,900,NA,2018-06-18T08:38:52
1,2018-06-19,32030,2A,P,930,1030,DM,2018-06-18T08:38:52
1,2018-06-19,31810,2B,P,1100,1300,NA,2018-06-18T08:38:52
1,2018-06-19,30420,3B,T,1330,1630,Dm,2018-06-18T08:38:52
1,2018-06-19,33030,3C,P,1700,2000,EM,2018-06-18T08:38:52
1,2018-06-19,31060,4A,T,2030,2100,NA,2018-06-18T08:38:52
1,2018-06-19,30270,4B,P,2130,2230,NA,2018-06-18T08:38:52
1,2018-06-19,23380,4C,F,2400,2400,NA,2018-06-18T08:38:52
1,2018-06-20,21990,1F,F,30,30,NA,2018-06-19T08:28:55
1,2018-06-20,20480,1A,F,200,200,NA,2018-06-19T08:28:55
1,2018-06-20,19780,04,F,400,400,NA,2018-06-19T08:28:55
1,2018-06-20,19300,1B,T,430,730,Om,2018-06-19T08:28:55
1,2018-06-20,31270,2F,P,800,900,NA,2018-06-19T08:28:55
1,2018-06-20,31340,2A,P,930,1030,DM,2018-06-19T08:28:55
1,2018-06-20,30810,2B,P,1100,1300,NA,2018-06-19T08:28:55
1,2018-06-20,29040,3B,T,1330,1630,Dm,2018-06-19T08:28:55
1,2018-06-20,32680,3C,P,1700,2000,EM,2018-06-19T08:28:55
1,2018-06-20,30410,4A,T,2030,2100,NA,2018-06-19T08:28:55
1,2018-06-20,30010,4B,P,2130,2230,NA,2018-06-19T08:28:55
1,2018-06-20,23210,4C,F,2400,2400,NA,2018-06-19T08:28:55
1,2018-06-21,21870,1F,F,30,30,NA,2018-06-20T08:35:25
1,2018-06-21,20400,1A,F,200,200,NA,2018-06-20T08:35:25
1,2018-06-21,18840,04,F,400,400,NA,2018-06-20T08:35:25
1,2018-06-21,17600,1B,T,430,730,Om,2018-06-20T08:35:25
1,2018-06-21,27010,2F,P,800,900,DM,2018-06-20T08:35:25
1,2018-06-21,26620,2A,P,930,1030,NA,2018-06-20T08:35:25
1,2018-06-21,25500,2B,P,1100,1300,NA,2018-06-20T08:35:25
1,2018-06-21,24700,3B,T,1330,1630,Dm,2018-06-20T08:35:25
1,2018-06-21,29870,3C,P,1700,2000,EM,2018-06-20T08:35:25
1,2018-06-21,29320,4A,T,2030,2100,NA,2018-06-20T08:35:25
1,2018-06-21,29290,4B,P,2130,2230,NA,2018-06-20T08:35:25
1,2018-06-21,23390,4C,F,2400,2400,NA,2018-06-20T08:35:25
1,2018-06-22,22330,1F,F,30,30,NA,2018-06-21T08:43:23
1,2018-06-22,20930,1A,F,200,200,NA,2018-06-21T08:43:23
1,2018-06-22,20060,04,F,400,400,NA,2018-06-21T08:43:23
1,2018-06-22,19750,1B,T,430,730,Om,2018-06-21T08:43:23
1,2018-06-22,28900,2F,P,800,900,DM,2018-06-21T08:43:23
1,2018-06-22,28060,2A,P,930,1030,NA,2018-06-21T08:43:23
1,2018-06-22,26910,2B,P,1100,1300,NA,2018-06-21T08:43:23
1,2018-06-22,24690,3B,T,1330,1630,Dm,2018-06-21T08:43:23
1,2018-06-22,29610,3C,P,1700,2000,EM,2018-06-21T08:43:23
1,2018-06-22,28840,4A,T,2030,2100,NA,2018-06-21T08:43:23
1,2018-06-22,28380,4B,P,2130,2230,NA,2018-06-21T08:43:23
1,2018-06-22,24110,4C,F,2400,2400,NA,2018-06-21T08:43:23
1,2018-06-23,22660,1F,F,30,30,NA,2018-06-22T08:43:10
1,2018-06-23,20920,1A,F,200,200,NA,2018-06-22T08:43:10
1,2018-06-23,19510,04,F,400,400,NA,2018-06-22T08:43:10
1,2018-06-23,18470,1B,T,430,730,Om,2018-06-22T08:43:10
1,2018-06-23,22950,2F,P,800,900,NA,2018-06-22T08:43:10
1,2018-06-23,23100,2A,P,930,1030,DM,2018-06-22T08:43:10
1,2018-06-23,22970,2B,P,1100,1300,NA,2018-06-22T08:43:10
1,2018-06-23,20950,3B,T,1330,1630,Dm,2018-06-22T08:43:10
1,2018-06-23,26990,3C,P,1700,2000,EM,2018-06-22T08:43:10
1,2018-06-23,26660,4A,T,2030,2100,NA,2018-06-22T08:43:10
1,2018-06-23,26310,4B,P,2130,2230,NA,2018-06-22T08:43:10
1,2018-06-23,23350,4C,F,2400,2400,NA,2018-06-22T08:43:10
1,2018-06-24,22260,1F,F,30,30,NA,2018-06-23T08:29:48
1,2018-06-24,20310,1A,F,200,200,NA,2018-06-23T08:29:48
1,2018-06-24,19040,04,F,400,400,NA,2018-06-23T08:29:48
1,2018-06-24,17830,1B,T,430,730,Om,2018-06-23T08:29:48
1,2018-06-24,20890,2F,P,800,900,NA,2018-06-23T08:29:48
1,2018-06-24,22080,2A,P,930,1030,NA,2018-06-23T08:29:48
1,2018-06-24,22410,2B,P,1100,1300,DM,2018-06-23T08:29:48
1,2018-06-24,21170,3B,T,1330,1630,Dm,2018-06-23T08:29:48
1,2018-06-24,27720,3C,P,1700,2000,EM,2018-06-23T08:29:48
1,2018-06-24,27080,4A,T,2030,2100,NA,2018-06-23T08:29:48
1,2018-06-24,26880,4B,P,2130,2230,NA,2018-06-23T08:29:48
1,2018-06-24,23160,4C,F,2400,2400,NA,2018-06-23T08:29:48
1,2018-06-25,22050,1F,F,30,30,NA,2018-06-24T08:20:11
1,2018-06-25,20420,1A,F,200,200,NA,2018-06-24T08:20:11
1,2018-06-25,19710,04,F,400,400,NA,2018-06-24T08:20:11
1,2018-06-25,19370,1B,T,430,730,Om,2018-06-24T08:20:11
1,2018-06-25,29590,2F,P,800,900,DM,2018-06-24T08:20:11
1,2018-06-25,28800,2A,P,930,1030,NA,2018-06-24T08:20:11
1,2018-06-25,28170,2B,P,1100,1300,NA,2018-06-24T08:20:11
1,2018-06-25,26910,3B,T,1330,1630,Dm,2018-06-24T08:20:11
1,2018-06-25,32450,3C,P,1700,2000,EM,2018-06-24T08:20:11
1,2018-06-25,31050,4A,T,2030,2100,NA,2018-06-24T08:20:11
1,2018-06-25,30870,4B,P,2130,2230,NA,2018-06-24T08:20:11
1,2018-06-25,24950,4C,F,2400,2400,NA,2018-06-24T08:20:11
1,2018-06-26,23600,1F,F,30,30,NA,2018-06-25T08:39:47
1,2018-06-26,21990,1A,F,200,200,NA,2018-06-25T08:39:47
1,2018-06-26,20920,04,F,400,400,NA,2018-06-25T08:39:47
1,2018-06-26,20490,1B,T,430,730,Om,2018-06-25T08:39:47
1,2018-06-26,29950,2F,P,800,900,DM,2018-06-25T08:39:47
1,2018-06-26,29270,2A,P,930,1030,NA,2018-06-25T08:39:47
1,2018-06-26,28710,2B,P,1100,1300,NA,2018-06-25T08:39:47
1,2018-06-26,27540,3B,T,1330,1630,Dm,2018-06-25T08:39:47
1,2018-06-26,33170,3C,P,1700,2000,EM,2018-06-25T08:39:47
1,2018-06-26,31480,4A,T,2030,2100,NA,2018-06-25T08:39:47
1,2018-06-26,31140,4B,P,2130,2230,NA,2018-06-25T08:39:47
1,2018-06-26,24900,4C,F,2400,2400,NA,2018-06-25T08:39:47
1,2018-06-27,23800,1F,F,30,30,NA,2018-06-26T08:28:34
1,2018-06-27,21770,1A,F,200,200,NA,2018-06-26T08:28:34
1,2018-06-27,20740,04,F,400,400,NA,2018-06-26T08:28:34
1,2018-06-27,20490,1B,T,430,730,Om,2018-06-26T08:28:34
1,2018-06-27,30490,2F,P,800,900,DM,2018-06-26T08:28:34
1,2018-06-27,29610,2A,P,930,1030,NA,2018-06-26T08:28:34
1,2018-06-27,28350,2B,P,1100,1300,NA,2018-06-26T08:28:34
1,2018-06-27,27590,3B,T,1330,1630,Dm,2018-06-26T08:28:34
1,2018-06-27,32640,3C,P,1700,2000,EM,2018-06-26T08:28:34
1,2018-06-27,31400,4A,T,2030,2100,NA,2018-06-26T08:28:34
1,2018-06-27,31010,4B,P,2130,2230,NA,2018-06-26T08:28:34
1,2018-06-27,24930,4C,F,2400,2400,NA,2018-06-26T08:28:34
1,2018-06-28,23830,1F,F,30,30,NA,2018-06-27T08:05:44
1,2018-06-28,21820,1A,F,200,200,NA,2018-06-27T08:05:44
1,2018-06-28,20830,04,F,400,400,NA,2018-06-27T08:05:44
1,2018-06-28,20510,1B,T,430,730,Om,2018-06-27T08:05:44
1,2018-06-28,30130,2F,P,800,900,DM,2018-06-27T08:05:44
1,2018-06-28,29610,2A,P,930,1030,NA,2018-06-27T08:05:44
1,2018-06-28,28360,2B,P,1100,1300,NA,2018-06-27T08:05:44
1,2018-06-28,27780,3B,T,1330,1630,Dm,2018-06-27T08:05:44
1,2018-06-28,33060,3C,P,1700,2000,EM,2018-06-27T08:05:44
1,2018-06-28,31400,4A,T,2030,2100,NA,2018-06-27T08:05:44
1,2018-06-28,31120,4B,P,2130,2230,NA,2018-06-27T08:05:44
1,2018-06-28,25220,4C,F,2400,2400,NA,2018-06-27T08:05:44
1,2018-06-29,23860,1F,F,30,30,NA,2018-06-28T08:37:43
1,2018-06-29,21880,1A,F,200,200,NA,2018-06-28T08:37:43
1,2018-06-29,20730,04,F,400,400,NA,2018-06-28T08:37:43
1,2018-06-29,20150,1B,T,430,730,Om,2018-06-28T08:37:43
1,2018-06-29,29720,2F,P,800,900,DM,2018-06-28T08:37:43
1,2018-06-29,29110,2A,P,930,1030,NA,2018-06-28T08:37:43
1,2018-06-29,27680,2B,P,1100,1300,NA,2018-06-28T08:37:43
1,2018-06-29,26800,3B,T,1330,1630,Dm,2018-06-28T08:37:43
1,2018-06-29,30980,3C,P,1700,2000,EM,2018-06-28T08:37:43
1,2018-06-29,29310,4A,T,2030,2100,NA,2018-06-28T08:37:43
1,2018-06-29,29090,4B,P,2130,2230,NA,2018-06-28T08:37:43
1,2018-06-29,24580,4C,F,2400,2400,NA,2018-06-28T08:37:43
1,2018-06-30,22940,1F,F,30,30,NA,2018-06-29T08:40:34
1,2018-06-30,20760,1A,F,200,200,NA,2018-06-29T08:40:34
1,2018-06-30,19620,04,F,400,400,NA,2018-06-29T08:40:34
1,2018-06-30,18450,1B,T,430,730,Om,2018-06-29T08:40:34
1,2018-06-30,24150,2F,P,800,900,NA,2018-06-29T08:40:34
1,2018-06-30,24330,2A,P,930,1030,DM,2018-06-29T08:40:34
1,2018-06-30,23250,2B,P,1100,1300,NA,2018-06-29T08:40:34
1,2018-06-30,21330,3B,T,1330,1630,Dm,2018-06-29T08:40:34
1,2018-06-30,26370,3C,P,1700,2000,EM,2018-06-29T08:40:34
1,2018-06-30,26160,4A,T,2030,2100,NA,2018-06-29T08:40:34
1,2018-06-30,26070,4B,P,2130,2230,NA,2018-06-29T08:40:34
1,2018-06-30,23050,4C,F,2400,2400,NA,2018-06-29T08:40:34
1,2018-07-01,22000,1F,F,30,30,NA,2018-06-30T08:38:19
1,2018-07-01,20000,1A,F,200,200,NA,2018-06-30T08:38:19
1,2018-07-01,18650,04,F,400,400,NA,2018-06-30T08:38:19
1,2018-07-01,17470,1B,T,430,730,Om,2018-06-30T08:38:19
1,2018-07-01,20230,2F,P,800,900,NA,2018-06-30T08:38:19
1,2018-07-01,22110,2A,P,930,1030,NA,2018-06-30T08:38:19
1,2018-07-01,22890,2B,P,1100,1300,DM,2018-06-30T08:38:19
1,2018-07-01,22020,3B,T,1330,1630,Dm,2018-06-30T08:38:19
1,2018-07-01,28230,3C,P,1700,2000,EM,2018-06-30T08:38:19
1,2018-07-01,27090,4A,T,2030,2100,NA,2018-06-30T08:38:19
1,2018-07-01,27100,4B,P,2130,2230,NA,2018-06-30T08:38:19
1,2018-07-01,22210,4C,F,2400,2400,NA,2018-06-30T08:38:19
1,2018-07-02,21310,1F,F,30,30,NA,2018-07-01T08:38:02
1,2018-07-02,20080,1A,F,200,200,NA,2018-07-01T08:38:02
1,2018-07-02,19480,04,F,400,400,NA,2018-07-01T08:38:02
1,2018-07-02,19050,1B,T,430,730,Om,2018-07-01T08:38:02
1,2018-07-02,30040,2F,P,800,900,DM,2018-07-01T08:38:02
1,2018-07-02,29600,2A,P,930,1030,NA,2018-07-01T08:38:02
1,2018-07-02,28830,2B,P,1100,1300,NA,2018-07-01T08:38:02
1,2018-07-02,27800,3B,T,1330,1630,Dm,2018-07-01T08:38:02
1,2018-07-02,31920,3C,P,1700,2000,EM,2018-07-01T08:38:02
1,2018-07-02,30450,4A,T,2030,2100,NA,2018-07-01T08:38:02
1,2018-07-02,30250,4B,P,2130,2230,NA,2018-07-01T08:38:02
1,2018-07-02,24350,4C,F,2400,2400,NA,2018-07-01T08:38:02
1,2018-07-03,23030,1F,F,30,30,NA,2018-07-02T08:22:50
1,2018-07-03,21610,1A,F,200,200,NA,2018-07-02T08:22:50
1,2018-07-03,20900,04,F,400,400,NA,2018-07-02T08:22:50
1,2018-07-03,20630,1B,T,430,730,Om,2018-07-02T08:22:50
1,2018-07-03,30310,2F,P,800,900,DM,2018-07-02T08:22:50
1,2018-07-03,29690,2A,P,930,1030,NA,2018-07-02T08:22:50
1,2018-07-03,28700,2B,P,1100,1300,NA,2018-07-02T08:22:50
1,2018-07-03,28050,3B,T,1330,1630,Dm,2018-07-02T08:22:50
1,2018-07-03,32040,3C,P,1700,2000,EM,2018-07-02T08:22:50
1,2018-07-03,31120,4A,T,2030,2100,NA,2018-07-02T08:22:50
1,2018-07-03,31000,4B,P,2130,2230,NA,2018-07-02T08:22:50
1,2018-07-03,24880,4C,F,2400,2400,NA,2018-07-02T08:22:50
1,2018-07-04,23400,1F,F,30,30,NA,2018-07-03T08:45:16
1,2018-07-04,21980,1A,F,200,200,NA,2018-07-03T08:45:16
1,2018-07-04,21220,04,F,400,400,NA,2018-07-03T08:45:16
1,2018-07-04,21020,1B,T,430,730,Om,2018-07-03T08:45:16
1,2018-07-04,31990,2F,P,800,900,NA,2018-07-03T08:45:16
1,2018-07-04,32070,2A,P,930,1030,DM,2018-07-03T08:45:16
1,2018-07-04,31400,2B,P,1100,1300,NA,2018-07-03T08:45:16
1,2018-07-04,30280,3B,T,1330,1630,Dm,2018-07-03T08:45:16
1,2018-07-04,33590,3C,P,1700,2000,EM,2018-07-03T08:45:16
1,2018-07-04,31820,4A,T,2030,2100,NA,2018-07-03T08:45:16
1,2018-07-04,31630,4B,P,2130,2230,NA,2018-07-03T08:45:16
1,2018-07-04,25490,4C,F,2400,2400,NA,2018-07-03T08:45:16
1,2018-07-05,23900,1F,F,30,30,NA,2018-07-04T08:48:32
1,2018-07-05,22030,1A,F,200,200,NA,2018-07-04T08:48:32
1,2018-07-05,20980,04,F,400,400,NA,2018-07-04T08:48:32
1,2018-07-05,20690,1B,T,430,730,Om,2018-07-04T08:48:32
1,2018-07-05,31040,2F,P,800,900,DM,2018-07-04T08:48:32
1,2018-07-05,30700,2A,P,930,1030,NA,2018-07-04T08:48:32
1,2018-07-05,29540,2B,P,1100,1300,NA,2018-07-04T08:48:32
1,2018-07-05,28090,3B,T,1330,1630,Dm,2018-07-04T08:48:32
1,2018-07-05,31980,3C,P,1700,2000,EM,2018-07-04T08:48:32
1,2018-07-05,30900,4A,T,2030,2100,NA,2018-07-04T08:48:32
1,2018-07-05,30770,4B,P,2130,2230,NA,2018-07-04T08:48:32
1,2018-07-05,25090,4C,F,2400,2400,NA,2018-07-04T08:48:32
1,2018-07-06,24100,1F,F,30,30,NA,2018-07-05T08:39:45
1,2018-07-06,22350,1A,F,200,200,NA,2018-07-05T08:39:45
1,2018-07-06,21270,04,F,400,400,NA,2018-07-05T08:39:45
1,2018-07-06,20770,1B,T,430,730,Om,2018-07-05T08:39:45
1,2018-07-06,30620,2F,P,800,900,DM,2018-07-05T08:39:45
