2025-08-23 13:38:01,978 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-12.json
2025-08-23 13:38:02,284 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:02,284 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-13.json
2025-08-23 13:38:02,474 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:02,475 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-14.json
2025-08-23 13:38:02,898 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:02,898 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-15.json
2025-08-23 13:38:03,094 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:03,095 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-16.json
2025-08-23 13:38:03,721 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:03,722 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-17.json
2025-08-23 13:38:03,902 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:03,902 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-18.json
2025-08-23 13:38:04,434 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:04,435 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-19.json
2025-08-23 13:38:04,729 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:04,729 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-20.json
2025-08-23 13:38:05,256 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:05,256 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-21.json
2025-08-23 13:38:05,433 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:05,433 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-22.json
2025-08-23 13:38:05,926 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:05,926 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-23.json
2025-08-23 13:38:06,241 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:06,242 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-24.json
2025-08-23 13:38:06,408 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:06,409 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-25.json
2025-08-23 13:38:06,945 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:06,945 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-26.json
2025-08-23 13:38:07,288 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:07,289 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-27.json
2025-08-23 13:38:07,816 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:07,816 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-28.json
2025-08-23 13:38:08,062 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:08,062 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-29.json
2025-08-23 13:38:08,501 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:08,501 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-30.json
2025-08-23 13:38:09,111 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:38:09,112 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/03/bid_offer_acceptances_2016-03-31.json
2025-08-23 13:38:09,385 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
